,Product,Review,Rating
2073,Laptop,"Little havey work while doing python programming, system will start not responding. Much ado about nothing!!!",1
2074,Laptop,In 2 words: Little Beast.  PROS: 1. Everything except it's CONS :p  CONS: 1. Display is little small but it's good resolution kinda make up for it. Also no OLED. 2. MacOS has some wierd quirks. Windows users like me will face some difficulty at first. 3. 30W charger maybe slow for some. 4. You will crave for the glowing logo but it's not there. 5. Soldered 256gig SSD. 6. Apple Repairs are obviously expensive.  Conclusion: A Great Laptop for 72k (thanks icici and flipkart for giving 8k inst. disc on bbd).,4
2075,Laptop,Insanely fast and Great value,5
2076,Laptop,Classy and beast !!,5
2077,Laptop,It's the second day of my purchase and charging has been stopped. Now have to run to apple stores,2
2078,Laptop,This laptop wasn’t exactly what I expected but it is not worth the money at all,4
2079,Laptop,VERY POWERFUL MACHINE........BEST FOR CODERS AND ALSO FOR EDITING.......GAMERS MUST AVOID THIS BUT,5
2080,Laptop,Using it for a week now. Performance wise and battery backup are top notch. But weight but nice to hold and compact.,5
2081,Laptop,"The MacBook Air M1 is the first Apple product that I've purchased and I must say that it is but far the best laptop that I've ever used. It easily outclasses most of the laptops currently available, especially in terms of portability, being truly light-weight, performance, display, sound output, and battery life. The packaging the product arrived in was very good and that is highly commendable, from my perspective. I would recommend you this laptop if you want a portable, light-weight, high performance device that runs for an entire work day, even more.",5
2082,Laptop,Awesome performance. I bought silver colour and it's look great.,5
2083,Laptop,Bought This During #FlipkartBigBillionDays...  Got This Product At 68400 INR Including Bank Offers & CashBack...  Build Quality Is Excellent... Battery BackUp Is Excellent Too... M1 Chip Is Remarkable...  Thanks # Flipkart + #AxisBank + #Seller For Such An Amazing Deal...  😍😍😍😍😍,5
2084,Laptop,Best m1 processor ever,5
2085,Laptop,"The Product is great, but all the unboxing I have seen every laptop has an extra box protection. But I didn't receive it. So the original mac box had some dents. For now the product seems great. Hoping for the best.",4
2086,Laptop,Macbook air M1 was good and it's performance was extremely high. Product was awesome.  Worst delivery service by flipkart.,5
2087,Laptop,Stupendo fantabulously fantastic.. killer deal.. I mean I have seen OLX selling costly than flipkart. Thank you flipkart ❤️,5
2088,Laptop,Excellent product Value for money @72k😃,5
2089,Laptop,Best in segment...go for it...superb❤️,5
2090,Laptop,"Migrated from 2016 MacBook Air. Brand new, sealed pack product, authentic product was delivered by Flipkart. Transition from old laptop was very smooth. Best in class Laptop. Super happy with the Retina Screen, new speaker system, butterfly smooth key board, long battery life. Only thing that could have helped more is one USB port, I had to buy an USB type C to Type A extender separately.",5
2091,Laptop,Everything that you would expect from something APPLE. My second apple product and completely satisfied on first impressions. Would update in due course of time,5
2092,Laptop,This is the best laptop below the 1 lakh price range.  Display - 9/10. Excellent for the price.  Battery - 10/10. Outstanding.This is probably the best battery in any device in 2021. A  Performance - 9/10. Best in the price range.  Building Quality - 10/10. Best in class. Nothing to complain.  Software - 8/10  We can go for it without a second thought unless we need Windows for any reason. I'm pretty sure that this one will easily outlast all Windows laptops.,5
2093,Laptop,Design is good...look wise gud...but performance very low...if u watch just film and pocket friendly comfort buy this product otherwise it can't help your business,3
2094,Laptop,Waste product dont buy this,1
2095,Laptop,best for beginner's,3
2096,Laptop,Good,5
2097,Laptop,"Please don't buy anyone, Asus is not good, Flipcard not saw all information ,",1
2098,Laptop,"Useless laptop, if you want to waste your money then please purchase this. I did the mistake now it's your time to do if you will buy.  - started making hanging issues on just 2nd day of purchasing  - now it's been 4-5 months ( I replaced it with another one and the main thing is this, that the second one was also making same issues so now I complain to to asus company and also flipkart but no response from them  - Now that laptop is In my dustbin and soon into dumping yard .  - I also purchased the new laptop of HP company from nearby shop and it's performance is best than any.",1
2099,Laptop,Good product,5
2100,Laptop,Worst performance ever seen.   Better to buy i3 spending more 8-10k,1
2101,Laptop,West of money very poor speed,2
2102,Laptop,Ok,2
2103,Laptop,"Works very very slow , I don't like it.",1
2104,Laptop,very bad product,1
2105,Laptop,Osm,5
2106,Laptop,Super product,5
2107,Laptop,Don't buy this product,1
2108,Laptop,Worest laptop and worest flipkart i never seen,1
2109,Laptop,Bad product very slow speed of laptop,2
2110,Laptop,Probably it's working very slow,2
2111,Laptop,The waist of money and filpcart is the most disgusting online shop don't by anything from here my laptop is not working properly I complain them but last 15 day's no solution from both of them Asus and Flipkart,1
